row_id,id,flight,flight_number,agent_name,agent_no,passenger_name,prm_agent_type,start_time,paused_at,end_time,service,seat_number,scanned_by,scanned_by_user,remarks,pos_location,no_show_flag,loc_name,arrival,airline,emp_type,departure,requested,service_date
6538,17313,EK7797,7797,Agent C2,AG007,Aisha Anderson,SELF,1002,,1011,WCHR,21E,,,,Aircraft Point,,KUL,NRT,EK,Employee,KUL,0,2026-03-22T00:00:00Z
6539,17314,QF451,451,Agent C2,AG007,Aisha Sharma,SELF,1023,,1133,MAAS,41E,,,,Aircraft Point,,KUL,BKK,QF,Employee,KUL,0,2026-03-22T00:00:00Z
6540,17315,UA9562,9562,Agent A1,AG001,Wei Nguyen,SELF,1139,,1214,UMNR,28C,,,,Checkin Counter,,KUL,BKK,UA,Employee,KUL,0,2026-03-22T00:00:00Z
6541,17316,AA7049,7049,Agent B2,AG005,George Kumar,SELF,320,328,328,WCHR,6C,,,,AircraftGate-A,,KUL,HKG,AA,Employee,KUL,0,2026-03-22T00:00:00Z
6542,17316,AA7049,7049,Agent B2,AG005,George Kumar,SELF,348,,452,WCHR,6C,,,,AircraftGate-A,,KUL,HKG,AA,Employee,KUL,0,2026-03-22T00:00:00Z
6543,17317,UA4467,4467,Agent D1,AG008,Kaori Chen,SELF,1653,,1715,WCHR,8A,,,,Aircraft Point,,KUL,SIN,UA,Employee,KUL,0,2026-03-22T00:00:00Z
6544,17318,UA8097,8097,Agent A1,AG001,Chen Sharma,OUTSOURCED,805,,932,MAAS,30E,,,,Aircraft Point,,KUL,LHR,UA,Employee,KUL,0,2026-03-22T00:00:00Z
6545,17319,SQ6067,6067,Agent B2,AG005,Aisha Tanaka,SELF,937,1019,1019,WCHR,30F,,,,Aircraft Point,,KUL,DOH,SQ,Employee,KUL,0,2026-03-22T00:00:00Z
6546,17319,SQ6067,6067,Agent B2,AG005,Aisha Tanaka,SELF,1049,,1103,WCHR,30F,,,,Aircraft Point,,KUL,DOH,SQ,Employee,KUL,0,2026-03-22T00:00:00Z
6547,17320,DL3229,3229,Agent D1,AG008,Aisha Nguyen,SELF,1556,,1708,WCHR,7B,,,,Belt Area,,KUL,JKT,DL,Employee,KUL,0,2026-03-22T00:00:00Z
6548,17321,DL8017,8017,Agent C1,AG006,Hana Tanaka,SELF,328,,411,MAAS,21B,,,,Belt Area,,KUL,DXB,DL,Employee,KUL,0,2026-03-22T00:00:00Z
6549,17322,SQ7880,7880,Agent D1,AG008,Sato Garcia,SELF,1044,,1101,MAAS,32D,,,,Aircraft Point,N,JFK,SIN,SQ,Employee,JFK,0,2026-03-22T00:00:00Z
6550,17323,AA165,165,Agent A2,AG002,Elena Lee,SELF,1057,,1140,WCHC,16B,,,,AircraftGate-A,,JFK,HKG,AA,Employee,JFK,0,2026-03-22T00:00:00Z
6551,17324,AA3469,3469,Agent B1,AG004,Ibrahim Anderson,SELF,1927,,2017,WCHC,39B,,,,Boarding Gate,,JFK,CDG,AA,Employee,JFK,0,2026-03-22T00:00:00Z
6552,17325,QF6094,6094,Agent C1,AG006,Aarav Singh,SELF,1250,,1351,WCHR,8B,,,,Aircraft Point,,JFK,ORD,QF,Employee,JFK,0,2026-03-22T00:00:00Z
6553,17326,CX9304,9304,Agent A2,AG002,James Chen,SELF,1450,,1525,WCHC,24B,,,,Aircraft Point,,JFK,LHR,CX,Employee,JFK,0,2026-03-22T00:00:00Z
6554,17327,MH2125,2125,Agent C2,AG007,Yuki Johnson,OUTSOURCED,638,,729,WCHR,16B,,,,AircraftGate-A,,JFK,ORD,MH,Employee,JFK,0,2026-03-22T00:00:00Z
6555,17328,QF6992,6992,Agent D1,AG008,Priya Ali,OUTSOURCED,1500,1542,1542,WCHS,14A,,,,Aircraft Point,,JFK,LHR,QF,Employee,JFK,1,2026-03-22T00:00:00Z
6556,17328,QF6992,6992,Agent D1,AG008,Priya Ali,OUTSOURCED,1607,,1654,WCHS,14A,,,,Aircraft Point,,JFK,LHR,QF,Employee,JFK,1,2026-03-22T00:00:00Z
6557,17329,UA5446,5446,Agent B2,AG005,Elena Thomas,SELF,2041,,2118,MAAS,8F,,,,Aircraft Point,,JFK,SFO,UA,Employee,JFK,0,2026-03-22T00:00:00Z
6558,17330,BA6692,6692,Agent A1,AG001,Hana Chen,SELF,1053,1106,1106,WCHC,34D,,,,Boarding Gate,,JFK,SFO,BA,Employee,JFK,0,2026-03-22T00:00:00Z
6559,17330,BA6692,6692,Agent A1,AG001,Hana Chen,SELF,1128,,1200,WCHC,34D,,,,Boarding Gate,,JFK,SFO,BA,Employee,JFK,0,2026-03-22T00:00:00Z
6560,17331,CX7355,7355,Agent C1,AG006,Elena Mueller,SELF,1644,,1725,WCHR,4F,,,,Checkin Counter,,JFK,DEL,CX,Employee,JFK,0,2026-03-22T00:00:00Z
6561,17332,AA6235,6235,Agent B2,AG005,Kaori Brown,SELF,1456,,1605,WCHC,31E,,,,AircraftGate-A,,JFK,SFO,AA,Employee,JFK,0,2026-03-22T00:00:00Z
6562,17333,SQ4004,4004,Agent A2,AG002,Aisha Wilson,SELF,1338,,1447,WCHC,11C,,,,AircraftGate-A,,JFK,LHR,SQ,Employee,JFK,0,2026-03-22T00:00:00Z
6563,17334,SQ2359,2359,Agent A1,AG001,James Johnson,SELF,1518,,1626,MAAS,14E,,,,AircraftGate-A,,JFK,SFO,SQ,Employee,JFK,1,2026-03-22T00:00:00Z
6564,17335,CX354,354,Agent C2,AG007,Priya Chen,SELF,947,,1036,WCHR,38D,,,,AircraftGate-A,,JFK,SIN,CX,Employee,JFK,1,2026-03-22T00:00:00Z
6565,17336,EK3223,3223,Agent B1,AG004,Elena Tanaka,SELF,1924,,1955,WCHR,13E,,,,Boarding Gate,,JFK,LAX,EK,Employee,JFK,0,2026-03-22T00:00:00Z
6566,17337,BA9003,9003,Agent C1,AG006,Sato Singh,SELF,505,,533,WCHS,4B,,,,AircraftGate-A,,JFK,ORD,BA,Employee,JFK,0,2026-03-22T00:00:00Z
6567,17338,EK190,190,Agent C1,AG006,Nadia Garcia,SELF,1853,,2023,MAAS,30C,,,,Boarding Gate,,JFK,LAX,EK,Employee,JFK,1,2026-03-22T00:00:00Z
6568,17339,SQ5393,5393,Agent C1,AG006,Raj Kumar,SELF,1026,,1156,MAAS,17E,,,,Aircraft Point,,JFK,LHR,SQ,Employee,JFK,0,2026-03-22T00:00:00Z
6569,17340,MH4621,4621,Agent C2,AG007,David Johnson,OUTSOURCED,810,,843,WCHR,36D,,,,Aircraft Point,,JFK,CDG,MH,Employee,JFK,0,2026-03-22T00:00:00Z
6570,17341,SQ1631,1631,Agent B1,AG004,Tara Nguyen,SELF,831,,940,WCHC,12C,,,,Aircraft Point,,SYD,MEL,SQ,Employee,SYD,1,2026-03-23T00:00:00Z
6571,17342,SQ4494,4494,Agent C2,AG007,Viktor Kumar,SELF,810,820,820,WCHS,31A,,,,Boarding Gate,,SYD,BNE,SQ,Employee,SYD,0,2026-03-23T00:00:00Z
6572,17342,SQ4494,4494,Agent C2,AG007,Viktor Kumar,SELF,847,,901,WCHS,31A,,,,Boarding Gate,,SYD,BNE,SQ,Employee,SYD,0,2026-03-23T00:00:00Z
6573,17343,MH3059,3059,Agent A2,AG002,Lakshmi Singh,SELF,322,327,327,WCHC,30F,,,,Aircraft Point,,SYD,SIN,MH,Employee,SYD,0,2026-03-23T00:00:00Z
6574,17343,MH3059,3059,Agent A2,AG002,Lakshmi Singh,SELF,346,,447,WCHC,30F,,,,Aircraft Point,,SYD,SIN,MH,Employee,SYD,0,2026-03-23T00:00:00Z
6575,17344,SQ1418,1418,Agent C1,AG006,Priya Anderson,SELF,1607,1658,1658,WCHC,13D,,,,Belt Area,,SYD,HKG,SQ,Employee,SYD,1,2026-03-23T00:00:00Z
6576,17344,SQ1418,1418,Agent C1,AG006,Priya Anderson,SELF,1711,,1719,WCHC,13D,,,,Belt Area,,SYD,HKG,SQ,Employee,SYD,1,2026-03-23T00:00:00Z
6577,17345,AA5352,5352,Agent C2,AG007,Devi Taylor,SELF,1000,,1016,MAAS,1A,,,,Boarding Gate,,SYD,BNE,AA,Employee,SYD,0,2026-03-23T00:00:00Z
6578,17346,EK8990,8990,Agent A2,AG002,Priya Tanaka,SELF,1115,,1142,MAAS,9F,,,,Aircraft Point,,SYD,MEL,EK,Employee,SYD,0,2026-03-23T00:00:00Z
6579,17347,CX1382,1382,Agent A3,AG003,Chen Mueller,SELF,930,,1019,WCHC,41A,,,,Boarding Gate,,SYD,HKG,CX,Employee,SYD,0,2026-03-23T00:00:00Z
6580,17348,BA8324,8324,Agent C2,AG007,James Williams,SELF,931,,1058,WCHS,15F,,,,AircraftGate-A,,SYD,BOM,BA,Employee,SYD,0,2026-03-23T00:00:00Z
6581,17349,QF7242,7242,Agent C2,AG007,Sato Wilson,SELF,430,,529,WCHR,34E,,,,Aircraft Point,,SYD,AKL,QF,Employee,SYD,0,2026-03-23T00:00:00Z
6582,17350,UA2592,2592,Agent C2,AG007,Zara Sharma,SELF,1319,1348,1348,WCHS,7D,,,,Aircraft Point,,SYD,BNE,UA,Employee,SYD,0,2026-03-23T00:00:00Z
6583,17350,UA2592,2592,Agent C2,AG007,Zara Sharma,SELF,1358,,1419,WCHS,7D,,,,Aircraft Point,,SYD,BNE,UA,Employee,SYD,0,2026-03-23T00:00:00Z
6584,17351,SQ8433,8433,Agent C1,AG006,Chen Taylor,OUTSOURCED,932,,1022,WCHS,16D,,,,AircraftGate-A,,SYD,PER,SQ,Employee,SYD,0,2026-03-23T00:00:00Z
6585,17352,MH4190,4190,Agent A3,AG003,Kaori Garcia,SELF,1335,,1445,WCHR,37B,,,,Boarding Gate,,SYD,PER,MH,Employee,SYD,1,2026-03-23T00:00:00Z
6586,17353,DL5544,5544,Agent A1,AG001,Arjun Sharma,SELF,1507,,1536,WCHR,26C,,,,AircraftGate-A,,SYD,BNE,DL,Employee,SYD,1,2026-03-23T00:00:00Z
6587,17354,BA2183,2183,Agent D1,AG008,Uma Williams,SELF,1537,,1637,WCHR,23C,,,,Boarding Gate,,SYD,AKL,BA,Employee,SYD,0,2026-03-23T00:00:00Z
6588,17355,AA784,784,Agent B1,AG004,Fatima Patel,SELF,514,,604,WCHR,11D,,,,Aircraft Point,,KUL,DEL,AA,Employee,KUL,1,2026-03-23T00:00:00Z
6589,17356,AA7806,7806,Agent A2,AG002,Devi Santos,SELF,305,,337,WCHR,22D,,,,AircraftGate-A,,KUL,SIN,AA,Employee,KUL,0,2026-03-23T00:00:00Z
6590,17357,SQ2704,2704,Agent C1,AG006,Aditi Sharma,SELF,556,,709,WCHR,31D,,,,AircraftGate-A,,KUL,JKT,SQ,Employee,KUL,0,2026-03-23T00:00:00Z
6591,17358,AA5221,5221,Agent C1,AG006,Zara Nguyen,SELF,1128,,1222,WCHR,36A,,,,AircraftGate-A,,KUL,BKK,AA,Employee,KUL,0,2026-03-23T00:00:00Z
6592,17359,MH3946,3946,Agent D1,AG008,Ibrahim Nguyen,SELF,1147,,1233,WCHR,35D,,,,Aircraft Point,,KUL,DXB,MH,Employee,KUL,0,2026-03-23T00:00:00Z
6593,17360,EK2882,2882,Agent B1,AG004,David Johnson,OUTSOURCED,944,,1038,WCHR,20E,,,,Aircraft Point,,KUL,BKK,EK,Employee,KUL,0,2026-03-23T00:00:00Z
6594,17361,BA4097,4097,Agent C2,AG007,Tara Santos,OUTSOURCED,956,1002,1002,WCHC,8E,,,,Aircraft Point,N,KUL,BKK,BA,Employee,KUL,0,2026-03-23T00:00:00Z
6595,17361,BA4097,4097,Agent C2,AG007,Tara Santos,OUTSOURCED,1025,,1140,WCHC,8E,,,,Aircraft Point,N,KUL,BKK,BA,Employee,KUL,0,2026-03-23T00:00:00Z
6596,17362,DL4540,4540,Agent B2,AG005,Yuki Williams,SELF,1400,,1420,WCHC,29B,,,,Aircraft Point,,KUL,JKT,DL,Employee,KUL,0,2026-03-23T00:00:00Z
6597,17363,BA1340,1340,Agent A2,AG002,Nadia Taylor,SELF,1737,,1804,WCHC,39B,,,,Belt Area,,KUL,HKG,BA,Employee,KUL,0,2026-03-23T00:00:00Z
6598,17364,QF5201,5201,Agent C2,AG007,Omar Taylor,SELF,1949,,2013,WCHR,2D,,,,Checkin Counter,,KUL,NRT,QF,Employee,KUL,0,2026-03-23T00:00:00Z
6599,17365,DL562,562,Agent A2,AG002,Kaori Patel,OUTSOURCED,1737,,1806,UMNR,39B,,,,AircraftGate-A,,KUL,BKK,DL,Employee,KUL,0,2026-03-23T00:00:00Z
6600,17366,DL8272,8272,Agent B1,AG004,Bianca Chen,SELF,626,,715,MAAS,19B,,,,Checkin Counter,,KUL,JKT,DL,Employee,KUL,0,2026-03-23T00:00:00Z
6601,17367,UA2038,2038,Agent D1,AG008,Ibrahim Nguyen,SELF,1451,,1604,DPNA,8A,,,,Aircraft Point,,KUL,BKK,UA,Employee,KUL,0,2026-03-23T00:00:00Z
6602,17368,LH4404,4404,Agent C1,AG006,Maria Thomas,SELF,1736,1744,1744,WCHR,31E,,,,Aircraft Point,,KUL,BKK,LH,Employee,KUL,0,2026-03-23T00:00:00Z
6603,17368,LH4404,4404,Agent C1,AG006,Maria Thomas,SELF,1756,,1825,WCHR,31E,,,,Aircraft Point,,KUL,BKK,LH,Employee,KUL,0,2026-03-23T00:00:00Z
6604,17369,JL7823,7823,Agent C2,AG007,Zara Johnson,OUTSOURCED,1524,,1642,MEDA,31C,,,,Boarding Gate,,JFK,LAX,JL,Employee,JFK,0,2026-03-23T00:00:00Z
6605,17370,EK2816,2816,Agent A3,AG003,Nadia Singh,SELF,157,,325,WCHS,37D,,,,AircraftGate-A,,JFK,SFO,EK,Employee,JFK,0,2026-03-23T00:00:00Z
6606,17371,SQ5173,5173,Agent A3,AG003,Yuki Chen,SELF,1600,,1724,WCHC,38C,,,,Boarding Gate,,JFK,SFO,SQ,Employee,JFK,0,2026-03-23T00:00:00Z
6607,17372,QF1396,1396,Agent C2,AG007,Carlos Tanaka,SELF,910,,1014,WCHS,15F,,,,Aircraft Point,,JFK,LHR,QF,Employee,JFK,0,2026-03-23T00:00:00Z
6608,17373,EK5159,5159,Agent C1,AG006,Carlos Wilson,SELF,1233,,1359,WCHC,40A,,,,Aircraft Point,,JFK,CDG,EK,Employee,JFK,0,2026-03-23T00:00:00Z
6609,17374,LH3477,3477,Agent C1,AG006,Nadia Williams,SELF,1820,1856,1856,WCHC,11D,,,,Aircraft Point,,JFK,ORD,LH,Employee,JFK,0,2026-03-23T00:00:00Z
6610,17374,LH3477,3477,Agent C1,AG006,Nadia Williams,SELF,1916,,1955,WCHC,11D,,,,Aircraft Point,,JFK,ORD,LH,Employee,JFK,0,2026-03-23T00:00:00Z
6611,17375,CX3203,3203,Agent A3,AG003,Bianca Tanaka,SELF,1853,,1955,WCHC,2E,,,,AircraftGate-A,,JFK,LAX,CX,Employee,JFK,0,2026-03-23T00:00:00Z
6612,17376,BA7854,7854,Agent A1,AG001,Wei Santos,SELF,827,,941,MAAS,4B,,,,Checkin Counter,,JFK,SFO,BA,Employee,JFK,0,2026-03-23T00:00:00Z
6613,17377,QF3001,3001,Agent D1,AG008,Lakshmi Lee,SELF,815,,916,DPNA,17A,,,,Aircraft Point,,JFK,LHR,QF,Employee,JFK,0,2026-03-23T00:00:00Z
6614,17378,LH8456,8456,Agent D1,AG008,Fatima Tanaka,SELF,703,,832,WCHR,25F,,,,Boarding Gate,,JFK,CDG,LH,Employee,JFK,0,2026-03-23T00:00:00Z
6615,17379,DL4322,4322,Agent A2,AG002,Carlos Taylor,SELF,811,,938,MEDA,3D,,,,Aircraft Point,,JFK,LHR,DL,Employee,JFK,0,2026-03-23T00:00:00Z
6616,17380,SQ4900,4900,Agent C1,AG006,Ibrahim Mueller,SELF,1747,,1840,MAAS,32B,,,,Aircraft Point,,JFK,LAX,SQ,Employee,JFK,0,2026-03-23T00:00:00Z
6617,17381,QF7871,7871,Agent B2,AG005,Ahmed Santos,SELF,1158,,1249,BLND,32F,,,,Aircraft Point,,JFK,CDG,QF,Employee,JFK,0,2026-03-23T00:00:00Z
6618,17382,QF3567,3567,Agent C1,AG006,Tara Williams,SELF,430,,508,WCHR,29E,,,,Belt Area,,JFK,LHR,QF,Employee,JFK,0,2026-03-23T00:00:00Z
6619,17383,BA7971,7971,Agent A1,AG001,Arjun Chen,SELF,2043,,2151,WCHC,8C,,,,Aircraft Point,,JFK,SFO,BA,Employee,JFK,0,2026-03-23T00:00:00Z
6620,17384,EK4024,4024,Agent C2,AG007,Arjun Wilson,SELF,2006,,2101,WCHR,26A,,,,Aircraft Point,,JFK,SFO,EK,Employee,JFK,0,2026-03-23T00:00:00Z
6621,17385,DL2795,2795,Agent B2,AG005,Aarav Santos,SELF,1605,1618,1618,MAAS,12C,,,,AircraftGate-A,N,JFK,DXB,DL,Employee,JFK,1,2026-03-23T00:00:00Z
6622,17385,DL2795,2795,Agent B2,AG005,Aarav Santos,SELF,1636,,1719,MAAS,12C,,,,AircraftGate-A,N,JFK,DXB,DL,Employee,JFK,1,2026-03-23T00:00:00Z
6623,17386,QF9192,9192,Agent A2,AG002,Arjun Patel,SELF,1555,,1628,WCHR,36B,,,,Aircraft Point,,JFK,ORD,QF,Employee,JFK,0,2026-03-23T00:00:00Z
6624,17387,QF7755,7755,Agent A1,AG001,Ahmed Santos,SELF,1425,1431,1431,DPNA,27D,,,,AircraftGate-A,,JFK,SFO,QF,Employee,JFK,0,2026-03-23T00:00:00Z
6625,17387,QF7755,7755,Agent A1,AG001,Ahmed Santos,SELF,1453,,1517,DPNA,27D,,,,AircraftGate-A,,JFK,SFO,QF,Employee,JFK,0,2026-03-23T00:00:00Z
6626,17388,JL8332,8332,Agent D1,AG008,Ibrahim Williams,SELF,1127,,1200,WCHR,22E,,,,Boarding Gate,,JFK,SFO,JL,Employee,JFK,0,2026-03-23T00:00:00Z
6627,17389,DL9918,9918,Agent C1,AG006,Ibrahim Williams,SELF,323,,404,UMNR,10E,,,,Boarding Gate,,SYD,SIN,DL,Employee,SYD,0,2026-03-24T00:00:00Z
6628,17390,SQ1834,1834,Agent A3,AG003,Nadia Garcia,SELF,1344,,1455,WCHR,17C,,,,AircraftGate-A,,SYD,BOM,SQ,Employee,SYD,0,2026-03-24T00:00:00Z
6629,17391,AA2255,2255,Agent B1,AG004,Sato Thomas,SELF,1347,,1405,WCHC,4E,,,,AircraftGate-A,,SYD,PER,AA,Employee,SYD,0,2026-03-24T00:00:00Z
6630,17392,EK7812,7812,Agent C1,AG006,George Thomas,SELF,1445,1502,1502,BLND,13C,,,,Boarding Gate,,SYD,MEL,EK,Employee,SYD,0,2026-03-24T00:00:00Z
6631,17392,EK7812,7812,Agent C1,AG006,George Thomas,SELF,1528,,1544,BLND,13C,,,,Boarding Gate,,SYD,MEL,EK,Employee,SYD,0,2026-03-24T00:00:00Z
6632,17393,JL5023,5023,Agent A1,AG001,Nadia Singh,SELF,741,,802,WCHC,6F,,,,Checkin Counter,,SYD,HKG,JL,Employee,SYD,0,2026-03-24T00:00:00Z
6633,17394,EK3635,3635,Agent A2,AG002,Chen Mueller,SELF,1439,,1609,WCHR,3B,,,,Aircraft Point,N,SYD,MEL,EK,Employee,SYD,0,2026-03-24T00:00:00Z
6634,17395,QF8022,8022,Agent B2,AG005,Omar Patel,OUTSOURCED,435,,510,WCHR,16B,,,,Aircraft Point,,SYD,LAX,QF,Employee,SYD,0,2026-03-24T00:00:00Z
6635,17396,QF4986,4986,Agent C2,AG007,Lakshmi Sharma,SELF,912,929,929,MAAS,16A,,,,Aircraft Point,,SYD,BNE,QF,Employee,SYD,0,2026-03-24T00:00:00Z
6636,17396,QF4986,4986,Agent C2,AG007,Lakshmi Sharma,SELF,937,,1039,MAAS,16A,,,,Aircraft Point,,SYD,BNE,QF,Employee,SYD,0,2026-03-24T00:00:00Z
6637,17397,UA7020,7020,Agent A1,AG001,Kaori Taylor,OUTSOURCED,822,,910,WCHC,39E,,,,AircraftGate-A,,SYD,SIN,UA,Employee,SYD,1,2026-03-24T00:00:00Z
6638,17398,AA3744,3744,Agent D1,AG008,Aditi Ali,SELF,1811,,1941,MEDA,37D,,,,Aircraft Point,,SYD,BNE,AA,Employee,SYD,0,2026-03-24T00:00:00Z
6639,17399,QF2410,2410,Agent A3,AG003,Hana Anderson,SELF,1023,,1108,WCHS,6B,,,,Aircraft Point,,SYD,PER,QF,Employee,SYD,0,2026-03-24T00:00:00Z
6640,17400,CX100,100,Agent A2,AG002,Arjun Garcia,SELF,838,,1006,WCHR,34B,,,,Boarding Gate,,SYD,MEL,CX,Employee,SYD,0,2026-03-24T00:00:00Z
6641,17401,AA8259,8259,Agent C2,AG007,Hana Johnson,SELF,1451,,1550,WCHR,12C,,,,AircraftGate-A,,KUL,SIN,AA,Employee,KUL,0,2026-03-24T00:00:00Z
6642,17402,QF3832,3832,Agent B1,AG004,Aditi Tanaka,SELF,1510,,1616,WCHC,36B,,,,Aircraft Point,,KUL,JKT,QF,Employee,KUL,0,2026-03-24T00:00:00Z
6643,17403,QF4144,4144,Agent B1,AG004,David Thomas,SELF,1126,,1204,WCHR,27E,,,,Aircraft Point,,KUL,HKG,QF,Employee,KUL,0,2026-03-24T00:00:00Z
6644,17404,AA6246,6246,Agent D1,AG008,Zara Garcia,SELF,1638,1649,1649,WCHS,37D,,,,Aircraft Point,,KUL,LHR,AA,Employee,KUL,0,2026-03-24T00:00:00Z
6645,17404,AA6246,6246,Agent D1,AG008,Zara Garcia,SELF,1711,,1742,WCHS,37D,,,,Aircraft Point,,KUL,LHR,AA,Employee,KUL,0,2026-03-24T00:00:00Z
6646,17405,BA3439,3439,Agent B2,AG005,Elena Kumar,SELF,606,,713,WCHR,32B,,,,Aircraft Point,,KUL,JKT,BA,Employee,KUL,0,2026-03-24T00:00:00Z
6647,17406,MH1695,1695,Agent B1,AG004,Arjun Ali,SELF,1320,,1423,MAAS,30B,,,,Checkin Counter,,KUL,BKK,MH,Employee,KUL,0,2026-03-24T00:00:00Z
6648,17407,EK8140,8140,Agent A2,AG002,Bianca Nguyen,SELF,1730,1741,1741,WCHR,31C,,,,AircraftGate-A,,KUL,HKG,EK,Employee,KUL,0,2026-03-24T00:00:00Z
6649,17407,EK8140,8140,Agent A2,AG002,Bianca Nguyen,SELF,1755,,1850,WCHR,31C,,,,AircraftGate-A,,KUL,HKG,EK,Employee,KUL,0,2026-03-24T00:00:00Z
6650,17408,AA7402,7402,Agent A3,AG003,Aarav Ali,SELF,1130,,1158,WCHR,38B,,,,Boarding Gate,,KUL,HKG,AA,Employee,KUL,0,2026-03-24T00:00:00Z
6651,17409,SQ854,854,Agent A1,AG001,Aditi Williams,OUTSOURCED,1308,,1357,WCHR,3A,,,,AircraftGate-A,,KUL,SYD,SQ,Employee,KUL,0,2026-03-24T00:00:00Z
6652,17410,SQ9277,9277,Agent A1,AG001,Arjun Wilson,OUTSOURCED,1502,,1627,WCHR,5D,,,,Belt Area,,KUL,SYD,SQ,Employee,KUL,1,2026-03-24T00:00:00Z
6653,17411,BA9254,9254,Agent B1,AG004,Aarav Kumar,SELF,1559,,1709,MAAS,12A,,,,Aircraft Point,,KUL,BKK,BA,Employee,KUL,0,2026-03-24T00:00:00Z
6654,17412,CX9262,9262,Agent B2,AG005,Aditi Anderson,SELF,2159,,2259,MEDA,42C,,,,Aircraft Point,,KUL,LHR,CX,Employee,KUL,0,2026-03-24T00:00:00Z
6655,17413,SQ7157,7157,Agent A1,AG001,Viktor Thomas,SELF,1032,1042,1042,WCHR,39E,,,,Boarding Gate,,KUL,BKK,SQ,Employee,KUL,0,2026-03-24T00:00:00Z
6656,17413,SQ7157,7157,Agent A1,AG001,Viktor Thomas,SELF,1055,,1151,WCHR,39E,,,,Boarding Gate,,KUL,BKK,SQ,Employee,KUL,0,2026-03-24T00:00:00Z
6657,17414,EK3599,3599,Agent D1,AG008,George Lee,SELF,1412,,1530,WCHR,38E,,,,Aircraft Point,,KUL,BKK,EK,Employee,KUL,0,2026-03-24T00:00:00Z
6658,17415,QF3132,3132,Agent A2,AG002,Sato Anderson,SELF,713,,813,UMNR,15F,,,,Aircraft Point,,KUL,JKT,QF,Employee,KUL,0,2026-03-24T00:00:00Z
6659,17416,EK3615,3615,Agent A1,AG001,Omar Singh,SELF,1238,,1310,WCHR,24C,,,,Boarding Gate,,JFK,LAX,EK,Employee,JFK,0,2026-03-24T00:00:00Z
6660,17417,MH4013,4013,Agent B1,AG004,George Kim,SELF,54,,118,WCHR,32C,,,,Aircraft Point,,JFK,LAX,MH,Employee,JFK,0,2026-03-24T00:00:00Z
6661,17418,BA1591,1591,Agent B2,AG005,Fatima Nguyen,SELF,1908,,1938,WCHR,33B,,,,Checkin Counter,N,JFK,SFO,BA,Employee,JFK,0,2026-03-24T00:00:00Z
6662,17419,AA6357,6357,Agent B1,AG004,Lakshmi Thomas,SELF,1656,,1714,WCHR,41F,,,,AircraftGate-A,,JFK,DXB,AA,Employee,JFK,1,2026-03-24T00:00:00Z
6663,17420,BA8355,8355,Agent A1,AG001,Priya Lee,SELF,551,615,615,MAAS,26E,,,,Aircraft Point,,JFK,LHR,BA,Employee,JFK,0,2026-03-24T00:00:00Z
6664,17420,BA8355,8355,Agent A1,AG001,Priya Lee,SELF,639,,703,MAAS,26E,,,,Aircraft Point,,JFK,LHR,BA,Employee,JFK,0,2026-03-24T00:00:00Z
6665,17421,SQ5450,5450,Agent C1,AG006,Elena Taylor,SELF,907,,1037,UMNR,2B,,,,Aircraft Point,,JFK,DEL,SQ,Employee,JFK,0,2026-03-24T00:00:00Z
6666,17422,BA2121,2121,Agent B1,AG004,Arjun Patel,SELF,626,,653,MAAS,30D,,,,Boarding Gate,,JFK,DEL,BA,Employee,JFK,0,2026-03-24T00:00:00Z
6667,17423,QF9854,9854,Agent D1,AG008,Ahmed Anderson,SELF,148,228,228,WCHC,3B,,,,Aircraft Door,,JFK,ORD,QF,Employee,JFK,0,2026-03-24T00:00:00Z
6668,17423,QF9854,9854,Agent D1,AG008,Ahmed Anderson,SELF,240,,259,WCHC,3B,,,,Aircraft Door,,JFK,ORD,QF,Employee,JFK,0,2026-03-24T00:00:00Z
6669,17424,AA8017,8017,Agent C1,AG006,James Kumar,SELF,1248,1258,1258,WCHS,37E,,,,Boarding Gate,,JFK,ORD,AA,Employee,JFK,0,2026-03-24T00:00:00Z
6670,17424,AA8017,8017,Agent C1,AG006,James Kumar,SELF,1328,,1345,WCHS,37E,,,,Boarding Gate,,JFK,ORD,AA,Employee,JFK,0,2026-03-24T00:00:00Z
6671,17425,DL2304,2304,Agent D1,AG008,Devi Lee,OUTSOURCED,612,,733,WCHC,22A,,,,AircraftGate-A,,JFK,SFO,DL,Employee,JFK,0,2026-03-24T00:00:00Z
6672,17426,CX8585,8585,Agent A1,AG001,Viktor Williams,SELF,1135,,1156,WCHR,14D,,,,AircraftGate-A,,JFK,LHR,CX,Employee,JFK,0,2026-03-24T00:00:00Z
6673,17427,SQ2986,2986,Agent A2,AG002,George Taylor,SELF,2132,,2152,WCHC,34C,,,,AircraftGate-A,,JFK,SFO,SQ,Employee,JFK,0,2026-03-24T00:00:00Z
6674,17428,MH3520,3520,Agent B2,AG005,Wei Mueller,SELF,1434,,1516,WCHR,31D,,,,Checkin Counter,N,JFK,LAX,MH,Employee,JFK,0,2026-03-24T00:00:00Z
6675,17429,SQ1224,1224,Agent C2,AG007,Zara Taylor,SELF,1212,,1233,WCHR,21D,,,,Aircraft Point,,JFK,LAX,SQ,Employee,JFK,0,2026-03-24T00:00:00Z
6676,17430,AA2020,2020,Agent A2,AG002,Kaori Tanaka,SELF,143,,200,WCHR,23D,,,,Belt Area,,JFK,SFO,AA,Employee,JFK,0,2026-03-24T00:00:00Z
